number of adults,number of children,number of weekend nights,number of week nights,car parking space,lead time,repeated,P-C,P-not-C,average price ,special requests,date of reservation,booking_status--converted,total_nights,total_guests,type of meal_Meal Plan 2,type of meal_Meal Plan 3,type of meal_Not Selected,room type_Room_Type 2,room type_Room_Type 3,room type_Room_Type 4,room type_Room_Type 5,room type_Room_Type 6,room type_Room_Type 7,market segment type_Complementary,market segment type_Corporate,market segment type_Offline,market segment type_Online
1,0,0,1,0,19,0,0,0,75,0,11/2/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,63,0,0,0,116,0,9/4/2017,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,0,81,0,1/3/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,0,0,5,0,0,0,92.4,1,9/20/2017,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,69.84,0,6/23/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,86,0,0,0,87.5,0,9/24/2017,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,38,0,0,0,55.59,0,1/15/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,38,0,0,0,101.83,1,9/14/2017,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,176,0,0,0,125.1,0,9/8/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,13,0,0,0,79,0,7/11/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,3,0,156,0,0,0,122.4,0,12/27/2018,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,3,0,182,0,0,0,112.2,1,8/15/2018,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,3,0,11,0,0,0,113.34,1,9/15/2018,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,0,0,28,0,0,0,126,0,10/3/2018,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,87,0,0,0,112.25,1,10/23/2018,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,2,0,99,0,0,0,159.3,0,5/13/2018,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,1,0,13,0,0,0,85,0,10/18/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,18,0,0,0,146,1,5/10/2018,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,3,0,6,0,0,0,75,0,11/1/2018,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,2,0,162,0,0,0,115,0,10/14/2018,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,3,0,4,0,0,0,168.5,2,6/16/2018,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,15,0,0,0,80,1,8/27/2017,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,23,0,0,0,159,2,9/15/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,7,0,0,0,156,1,5/4/2018,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
0,2,0,3,0,40,0,0,0,20.975,1,1/14/2018,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,0,102,0,0,0,80,0,10/16/2017,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,141,0,0,0,128.8,1,9/23/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,1,0,40,0,0,0,71.64,0,10/25/2017,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,42,0,0,0,80.3,1,2/3/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,12,0,0,0,65,0,8/5/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2,3,0,54,0,0,0,74.15,2,10/3/2017,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,24,0,0,0,124,2,9/19/2017,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,0,0,0,0,75,0,3/8/2018,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3,0,0,1,0,0,0,0,0,168.3,2,8/20/2018,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,59,0,0,0,85,0,10/29/2017,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,4,0,33,0,0,0,67.5,1,8/5/2017,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,11,0,0,0,160,0,5/24/2018,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,63,0,0,0,80.1,0,3/28/2018,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,56,0,0,0,75,0,11/16/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,36,0,0,0,126.9,2,5/21/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,1,0,93,0,0,0,115,0,10/15/2018,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,1,0,92,0,0,0,81.5,2,10/29/2018,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,23,0,0,0,166,1,8/3/2018,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,2,3,0,27,0,0,0,143.3,1,11/6/2018,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,1,0,57,0,0,0,180.375,0,4/24/2018,1,3,4,1,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2,1,0,8,0,0,0,107,0,6/26/2018,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,0,1,0,5,0,0,0,130,1,8/20/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,13,0,0,0,96,1,1/20/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,55,0,0,0,91.51,1,9/10/2018,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,12,0,0,0,90,2,8/30/2017,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,289.5,0,0,0,107,0,9/26/2018,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,270,0,0,0,80,1,4/20/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,4,0,245,0,0,0,110,0,7/6/2018,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,1,69,0,0,0,114.9,1,6/21/2018,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,150,0,0,0,90,1,6/16/2018,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,105,0,0,0,75,0,4/6/2018,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,192,0,0,0,95,0,6/24/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,16,0,0,0,124,2,9/21/2017,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,133,0,0,0,118.8,2.5,9/27/2018,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,2,0,0,0,101,1,3/2/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,8,0,0,0,131,1,6/22/2018,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,141,0,0,0,90,0,11/25/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,134,0,0,0,65,0,12/4/2017,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,4,1,62,0,0,0,146.7,2,7/26/2018,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,2,0,164,0,0,0,100,0,10/2/2017,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,96,0,0,0,118.8,1,6/29/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,37,0,0,0,69.9,0,2/22/2018,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,38,0,0,0,85.5,0,9/18/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,2,0,2,0,0,0,169,2.5,3/23/2018,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,1,43,0,0,0,126.9,1,7/1/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,38,0,0,0,85,0,8/4/2018,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,9,0,0,0,114.5,2,9/7/2017,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,2,0,32,0,0,0,141.53,2,9/18/2017,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,88,0,0,0,88.7,0,3/23/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,115,0,0,0,89.25,0,9/10/2017,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,0,0,0,0,20.975,0,8/3/2017,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0
2,0,1,2,0,99,0,0,0,161.1,2,11/7/2018,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,22,0,0,0,81,1,2/19/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,2,2,0,8,0,0,0,144.5,1,4/16/2018,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,2,3,0,81,0,0,0,103.5,0,7/3/2018,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,2,0,81,0,0,0,135,0,10/21/2018,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,58,0,0,0,102.15,1,10/31/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,273,0,0,0,95,0,5/13/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,4,0,0,0,20.975,0,10/13/2017,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,79,0,0,0,86.4,1,12/22/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,57,0,0,0,66.53,1,9/19/2017,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,29,0,0,0,79.54,1,1/8/2018,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,18,0,0,0,112.8,0,5/31/2018,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,1,0,88,0,0,0,112.2,0,10/5/2017,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,3,0,25,0,0,0,75.6,0,9/13/2017,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,84,0,0,0,118.15,1,4/27/2018,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,1,0,0,0,121,2,4/22/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,2,20.975,0,1/20/2018,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,8,0,0,0,95,1,4/5/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,8,0,0,0,91,1,2/5/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,1,0,0,0,99.33,1,8/24/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1,0,4,0,110,0,0,0,139.5,1,12/9/2017,0,4,4,0,0,0,0,0,0,0,0,1,0,0,1,0
3,0,2,1,0,3,0,0,0,150.33,0,6/12/2018,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,54,0,0,0,69.5,1,3/5/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,64,0,0,0,94.5,1,4/13/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,52,0,0,0,85,0,5/27/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,4,0,232,0,0,0,81.82,1,8/17/2018,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,4,0,71,0,0,0,105,0,12/6/2018,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,3,0,23,0,0,0,123.8,0,8/28/2018,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,0,2,0,0,0,93,2,2/1/2018,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,63,0,0,0,116,0,9/4/2017,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
1,2,2,3,0,10,0,0,0,180.375,0,5/13/2018,1,5,3,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0,2,0,122,0,0,0,85,0,4/15/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,5,0,150,0,0,0,114.66,1,8/30/2018,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,289.5,0,0,0,78,1,10/14/2018,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0,118,0,0,0,110,0,6/6/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,74,0,0,0,101.5,0,9/18/2017,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,289.5,0,0,0,89,0,11/3/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,3,0,25,0,0,0,167,0,4/6/2018,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,89,0,3/29/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,41,0,0,0,105.9,2,10/16/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,244,0,0,0,90.95,0,8/2/2018,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,11,0,0,0,85,0,10/3/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,36,0,0,0,60,0,1/14/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,192,0,0,0,95,0,6/24/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,0,0,77,0,0,0,105.3,1,6/26/2018,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,30,0,0,0,108,2.5,12/12/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,217,0,0,0,90.1,2,5/25/2018,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,23,0,0,0,79,1,2/12/2018,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,1,0,0,0,116.27,1,7/12/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,12,0,0,0,106.25,0,5/31/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,56,0,0,0,74.8,2.5,11/11/2018,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,110,0,0,0,94.5,0,7/25/2017,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,0,9,0,0,0,149,0,4/22/2018,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,43,0,0,0,106.8,0,3/17/2018,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,2,0,219,0,0,0,76.67,1,9/4/2017,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,87,0,0,0,105.3,0,4/9/2018,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,5,0,22,0,0,0,105,2,9/1/2017,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,6,0,0,0,20.975,0,12/10/2017,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,289.5,0,0,0,89,0,11/4/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,7,0,0,0,86,1,3/2/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,3,1,0,1,80,0,3/7/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,3,0,91,0,0,0,90.9,1,4/12/2018,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,100,0,0,0,100,0,9/28/2018,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,0,0,91,0,0,0,107.1,1,8/21/2018,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,19,0,0,0,89,1,1/27/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,5,0,128,0,0,0,103.5,0,8/9/2018,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,42,0,0,0,118.5,1,10/31/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,18,0,0,0,85,0,10/10/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,103,0,0,0,115,0,4/19/2018,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,94,0,0,0,79.2,1,12/23/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,78,0,0,0,105,0,4/26/2018,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,4,0,0,0,72,1,3/23/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,4,0,1,0,0,0,121.5,1,6/14/2018,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,2,2,0,2,0,0,0,98.21,0,10/18/2017,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,59,0,0,0,89.1,1,6/20/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,16,0,0,0,77.53,0,12/22/2018,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,0,0,24,0,0,0,20.975,0,8/15/2018,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,2,0,57,0,0,0,135.9,1,8/10/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,20,0,0,0,134,1,4/9/2018,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,0,0,0,0,103,1,5/9/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,121,0,0,0,90,0,6/24/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,27,0,0,0,95,0,10/3/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,0,0,50,0,0,0,111.6,2,12/25/2018,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,110,0,0,0,94.5,0,7/25/2017,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2,2,0,16,0,0,0,180.375,0,7/16/2018,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,3,0,92,0,0,0,49.74,0,7/5/2017,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,76,0,0,0,110.15,1,3/20/2018,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,3,0,146,0,0,0,65,0,12/29/2017,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,5,0,9,0,0,0,142,0,8/16/2018,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,12,0,0,0,122.33,0,4/29/2018,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,102,0,0,0,101.5,0,10/16/2017,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,57,0,0,0,80.3,0,2/11/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,31,0,0,0,125.1,1,9/16/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,142,0,0,0,95.79,1,8/21/2018,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,0,289.5,0,0,0,115,0,7/21/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,54,0,0,0,96,1,11/11/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,21,0,0,0,110,1,10/26/2018,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,44,0,0,0,75,0,2/17/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,1,0,0,0,104.72,1,7/5/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,30,0,0,0,121,0,9/30/2017,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,5,0,186,0,0,0,90.95,1,7/19/2018,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,36,0,0,0,88,0,12/8/2018,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,1,138,0,0,0,114.3,1,5/7/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,5,0,162,0,0,0,62,1,3/8/2018,0,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,0,1,0,2,0,0,0,85,0,10/13/2017,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,100,0,0,0,73.95,0,3/17/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,97,0,0,0,60.5,1,12/29/2017,0,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0
3,0,1,2,0,33,0,0,0,95,0,1/25/2018,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,4,0,86,0,0,0,88.83,1,3/23/2018,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,4,0,245,0,0,0,110,0,7/6/2018,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,24,0,0,0,58,1,12/26/2017,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,2,0,89,0,0,0,137.7,2,7/25/2018,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,1,0,66,0,0,0,58.9,0,7/11/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,5,1,0,4,66,0,2/3/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,1,0,41,0,0,0,110,0,9/4/2017,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,2,0,45,0,0,0,98.1,0,12/8/2018,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,1,0,0,0,65,0,9/2/2017,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,3,0,11,0,0,0,143.33,0,4/13/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,9,0,0,0,20.975,0,10/21/2018,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0,1,2,0,161,0,0,0,96.9,1,7/15/2018,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,1,0,2,0,0,0,72.5,0,8/15/2017,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,13,0,0,0,87.78,1,5/30/2018,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,1,0,0,0,105,1,3/8/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,38,0,0,0,88.8,0,6/20/2018,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,166,0,0,0,89.25,2,10/12/2017,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,68,0,0,0,65,0,9/29/2017,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,256,0,0,0,90,0,6/15/2018,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,289.5,0,0,0,107,0,9/26/2018,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,160,0,9/27/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,1,2,0,133,0,0,0,113.6,0,8/15/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,273,0,0,0,109,0,7/17/2017,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,17,0,0,0,90,1,8/27/2017,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,88,0,0,0,72.25,0,7/26/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,80,0,0,0,95.24,1,4/28/2018,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,2,1,0,16,0,0,0,95,0,10/2/2018,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,3,0,15,0,0,0,117.67,0,4/12/2018,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,59,0,0,0,139.5,1,10/19/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,2,0,32,0,0,0,73,0,11/20/2017,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,213,0,0,0,130,0,6/7/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,161,0,0,0,130,0,3/25/2018,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,17,0,0,0,90.34,1,12/30/2018,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,155,0,0,0,101.88,1,7/17/2018,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,49,0,0,0,75.95,1,1/24/2018,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,257,0,0,0,101.5,0,7/1/2017,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,50,0,0,0,67.66,0,3/5/2018,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1
